Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Flights_2017,Flights_2018,Flights_2016,Value_Class,Churn_Grade
161437,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,80191.0,Single,Aurora,4940.51,Standard,2013,2,,,21.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
654187,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,80191.0,Single,Aurora,4940.51,Standard,2015,7,,,8.0,20.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
801821,Canada,Quebec,Montreal,H2Y 4R4,Male,College,73455.0,Single,Aurora,4941.65,Standard,2015,10,,,8.0,10.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
655044,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,67193.0,Married,Aurora,4942.63,Standard,2015,11,,,6.0,12.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
223946,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,91978.0,Divorced,Aurora,4942.87,Standard,2015,7,,,20.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
531286,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,61515.0,Married,Aurora,4944.24,Standard,2014,8,,,13.0,8.0,0.0,Class 2 (Low Value),Grade C - neutral
101876,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Aurora,4949.53,Standard,2017,10,2018.0,6.0,5.0,5.0,0.0,Class 1 (High Value),Grade D - already cancelled
908729,Canada,Newfoundland,St. John's,A1C 6H9,Male,College,73455.0,Single,Aurora,4949.53,Standard,2016,8,,,16.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
929701,Canada,Ontario,Toronto,P1L 8X8,Female,College,73455.0,Married,Aurora,4953.36,Standard,2014,2,,,32.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
622171,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,55002.0,Married,Aurora,4956.62,Standard,2018,6,,,0.0,5.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
708020,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,77863.0,Married,Aurora,4957.03,Standard,2015,5,,,18.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
919922,Canada,Ontario,Sudbury,M5V 1G5,Female,College,73455.0,Divorced,Aurora,4957.16,Standard,2017,8,2018.0,4.0,7.0,9.0,0.0,Class 1 (High Value),Grade D - already cancelled
479872,Canada,Ontario,Kingston,M9K 2P4,Female,High School or Below,63688.0,Married,Aurora,4960.55,Standard,2014,4,,,23.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
277091,Canada,Ontario,Toronto,M1R 4K3,Female,Doctor,150410.0,Married,Aurora,4960.97,Standard,2017,4,,,14.0,3.0,0.0,Class 1 (High Value),Grade C - neutral
386363,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,72667.0,Married,Aurora,4961.41,Standard,2013,8,,,9.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
307233,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,73455.0,Single,Aurora,4965.49,Standard,2016,3,2018.0,11.0,28.0,12.0,0.0,Class 1 (High Value),Grade D - already cancelled
199342,Canada,Quebec,Montreal,H2Y 2W2,Male,College,73455.0,Single,Aurora,4966.85,Standard,2013,10,,,21.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
810257,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,73455.0,Single,Aurora,4966.85,Standard,2014,4,,,22.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
252341,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,52779.0,Married,Aurora,4967.54,Standard,2013,5,,,15.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
485397,Canada,Newfoundland,St. John's,A1C 6H9,Male,High School or Below,64090.0,Married,Aurora,4969.36,Standard,2013,7,,,21.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
687748,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,104192.0,Married,Aurora,4971.35,Standard,2017,8,,,0.0,8.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
249224,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,87259.0,Divorced,Aurora,4974.8,Standard,2013,2,,,24.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
444684,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,Bachelor,87259.0,Divorced,Aurora,4974.8,Standard,2016,8,,,19.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
181726,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,67132.0,Single,Aurora,4974.87,Standard,2013,9,,,14.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
275413,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,88055.0,Married,Star,2582.41,2018 Promotion,2018,4,,,0.0,67.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
530978,Canada,Ontario,Kingston,M9K 2P4,Male,Doctor,187913.0,Married,Aurora,4980.19,Standard,2014,9,,,15.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
372261,Canada,Quebec,Montreal,H2T 9K8,Male,Doctor,192498.0,Married,Aurora,4983.18,Standard,2017,4,,,13.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
738427,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,192498.0,Married,Aurora,4983.18,Standard,2017,1,,,28.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
295929,Canada,Ontario,Sudbury,M5V 1G5,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2014,7,,,7.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
381717,Canada,Ontario,London,M5B 3E4,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2018,7,,,0.0,9.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
437022,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2016,11,,,21.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
582861,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2017,6,,,3.0,9.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
945014,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,95061.0,Married,Aurora,4984.62,Standard,2017,7,,,7.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
809728,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,168331.0,Married,Aurora,4987.64,Standard,2018,1,2018.0,9.0,0.0,7.0,0.0,Class 1 (High Value),Grade D - already cancelled
460207,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,60392.0,Married,Aurora,4988.58,Standard,2015,8,,,26.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
567256,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,60392.0,Married,Aurora,4988.58,Standard,2016,10,,,13.0,16.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
290599,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,71559.0,Married,Aurora,4991.04,Standard,2016,10,,,11.0,15.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
878909,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,44471.0,Married,Aurora,4991.47,Standard,2016,9,,,24.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
941194,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,100264.0,Married,Aurora,4991.54,Standard,2018,9,,,0.0,6.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
430228,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,92213.0,Divorced,Aurora,4995.21,Standard,2012,8,,,15.0,22.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
646168,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,84300.0,Married,Aurora,4996.55,Standard,2013,3,,,13.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
866302,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,104907.0,Single,Aurora,4996.55,Standard,2015,10,,,16.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
189146,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,68065.0,Single,Aurora,4999.35,Standard,2017,5,2018.0,1.0,17.0,0.0,0.0,Class 2 (Low Value),Grade D - already cancelled
513000,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,63901.0,Married,Aurora,5000.62,Standard,2018,9,,,0.0,4.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
917352,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,63901.0,Married,Aurora,5000.62,Standard,2017,7,2018.0,9.0,3.0,13.0,0.0,Class 2 (Low Value),Grade D - already cancelled
277910,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,56468.0,Married,Aurora,5004.58,Standard,2015,2,,,17.0,16.0,0.0,Class 2 (Low Value),Grade C - neutral
345014,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,73455.0,Single,Aurora,5009.6,Standard,2018,7,,,13.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
484194,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Married,Aurora,5009.81,Standard,2013,12,,,8.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
618309,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,78749.0,Single,Aurora,5010.38,Standard,2016,5,,,16.0,4.0,0.0,Class 1 (High Value),Grade C - neutral
160686,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,65470.0,Married,Aurora,5010.92,Standard,2012,8,,,27.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
355995,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,65470.0,Married,Aurora,5010.92,Standard,2013,5,,,10.0,15.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
519203,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,86969.0,Married,Aurora,5011.26,Standard,2013,10,,,26.0,6.0,0.0,Class 1 (High Value),Grade C - neutral
306402,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,53024.0,Divorced,Aurora,5011.75,Standard,2014,2,,,18.0,7.0,0.0,Class 2 (Low Value),Grade C - neutral
446315,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,79591.0,Married,Aurora,5013.14,Standard,2012,10,,,17.0,0.0,0.0,Class 1 (High Value),Grade A - Most Likely
576716,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,79591.0,Married,Aurora,5013.14,Standard,2013,12,,,21.0,7.0,0.0,Class 1 (High Value),Grade C - neutral
111646,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,67445.0,Single,Aurora,5015.01,Standard,2014,11,2018.0,1.0,22.0,0.0,0.0,Class 2 (Low Value),Grade D - already cancelled
685982,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,67445.0,Single,Aurora,5015.01,Standard,2014,12,,,12.0,18.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
166037,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Bachelor,68031.0,Divorced,Aurora,5016.14,Standard,2012,6,,,16.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
236593,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Aurora,5016.64,Standard,2015,6,,,19.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
784113,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Single,Aurora,5016.64,Standard,2012,6,,,18.0,19.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
896790,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47177.0,Married,Aurora,5016.83,Standard,2012,6,,,11.0,16.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
990595,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,47177.0,Married,Aurora,5016.83,Standard,2016,12,,,12.0,5.0,0.0,Class 2 (Low Value),Grade C - neutral
773261,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Divorced,Aurora,5018.73,Standard,2012,11,,,7.0,12.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
756907,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,77266.0,Married,Aurora,5021.15,Standard,2017,3,,,25.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
455287,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,82894.0,Divorced,Aurora,5021.69,Standard,2018,7,,,0.0,2.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
633999,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,83735.0,Married,Aurora,5028.58,Standard,2017,12,,,0.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
285484,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Married,Aurora,5028.84,Standard,2014,9,,,12.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
907743,Canada,Ontario,Toronto,M1R 4K3,Male,College,73455.0,Married,Aurora,5029.64,Standard,2018,9,,,0.0,5.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
484733,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,77473.0,Married,Aurora,5029.67,Standard,2017,7,,,0.0,12.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
981848,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,54397.0,Married,Aurora,5032.39,Standard,2012,6,,,13.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
399575,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,81908.0,Married,Aurora,5033.39,Standard,2016,3,,,24.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
852310,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,88274.0,Married,Aurora,5033.69,Standard,2015,7,,,25.0,11.0,0.0,Class 1 (High Value),Grade C - neutral
885007,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,59278.0,Married,Aurora,5035.04,Standard,2014,12,,,26.0,9.0,0.0,Class 2 (Low Value),Grade C - neutral
532813,Canada,Ontario,Ottawa,K1G 4Z0,Male,Doctor,203301.0,Married,Aurora,5040.78,Standard,2013,8,,,14.0,4.0,0.0,Class 1 (High Value),Grade C - neutral
425445,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,77255.0,Married,Aurora,5041.45,Standard,2014,4,,,15.0,7.0,0.0,Class 1 (High Value),Grade C - neutral
410460,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,57117.0,Married,Aurora,5048.05,Standard,2017,1,2017.0,9.0,12.0,0.0,0.0,Class 2 (Low Value),Grade D - already cancelled
508854,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,73455.0,Married,Aurora,5049.12,Standard,2012,5,,,14.0,20.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
141233,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,73455.0,Married,Aurora,5050.83,Standard,2014,10,,,14.0,18.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
277769,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,48181.0,Married,Aurora,5054.33,Standard,2018,5,,,0.0,13.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
340479,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,97025.0,Married,Aurora,5055.9,Standard,2016,8,,,22.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
980651,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,97025.0,Married,Aurora,5055.9,Standard,2014,4,,,14.0,22.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
513708,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,62544.0,Married,Aurora,5059.62,Standard,2017,3,,,11.0,14.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
796508,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,62544.0,Married,Aurora,5059.62,Standard,2013,6,,,12.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
304770,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,83860.0,Married,Aurora,5059.99,Standard,2015,2,,,22.0,4.0,0.0,Class 1 (High Value),Grade C - neutral
654890,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,51468.0,Single,Aurora,5065.49,Standard,2013,11,,,15.0,10.0,0.0,Class 2 (Low Value),Grade C - neutral
716393,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,63708.0,Married,Aurora,5065.94,Standard,2015,6,,,21.0,17.0,0.0,Class 2 (Low Value),Grade C - neutral
751612,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,61334.0,Divorced,Aurora,5066.83,Standard,2016,4,,,8.0,24.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
493427,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,97547.0,Married,Aurora,5067.0,Standard,2015,7,,,22.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
204042,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,76592.0,Married,Aurora,5067.64,Standard,2015,4,,,12.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
254683,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,76592.0,Married,Aurora,5067.64,Standard,2012,8,,,23.0,11.0,0.0,Class 1 (High Value),Grade C - neutral
824259,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,68760.0,Married,Aurora,5069.07,Standard,2013,8,,,23.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
259634,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,49351.0,Married,Aurora,5070.35,Standard,2013,5,2018.0,5.0,19.0,2.0,0.0,Class 2 (Low Value),Grade D - already cancelled
730742,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,49351.0,Married,Aurora,5070.35,Standard,2017,12,,,0.0,25.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
287593,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,77464.0,Single,Aurora,5071.65,Standard,2013,7,,,9.0,2.0,0.0,Class 1 (High Value),Grade C - neutral
481450,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,74135.0,Married,Aurora,5073.28,Standard,2018,10,,,0.0,4.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
503598,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,74135.0,Married,Aurora,5073.28,Standard,2016,12,,,13.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
825593,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,74135.0,Married,Aurora,5073.28,Standard,2012,11,,,26.0,39.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
591608,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,80885.0,Married,Aurora,5074.25,Standard,2013,1,,,14.0,11.0,0.0,Class 1 (High Value),Grade C - neutral
800923,Canada,Ontario,Toronto,M2M 6J7,Female,High School or Below,66761.0,Married,Aurora,5075.66,Standard,2016,5,,,7.0,16.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
127128,Canada,Alberta,Edmonton,T9G 1W3,Female,College,73455.0,Single,Aurora,5077.32,Standard,2017,6,,,4.0,20.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
518249,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,68532.0,Single,Aurora,5079.67,Standard,2018,5,,,5.0,7.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
682308,Canada,Quebec,Montreal,H4G 3T4,Male,College,73455.0,Married,Aurora,5079.83,Standard,2014,2,,,21.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
974114,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,92853.0,Married,Aurora,5079.84,Standard,2013,9,,,15.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
179719,Canada,Ontario,Trenton,K8V 4B2,Male,College,73455.0,Married,Aurora,5085.02,Standard,2015,4,,,17.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
780944,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,54990.0,Divorced,Aurora,5085.84,Standard,2015,8,,,14.0,6.0,0.0,Class 2 (Low Value),Grade C - neutral
369458,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,48536.0,Married,Aurora,5087.02,Standard,2016,4,,,13.0,15.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
202585,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Aurora,5088.69,Standard,2016,3,,,12.0,3.0,0.0,Class 1 (High Value),Grade C - neutral
924719,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,Doctor,239728.0,Divorced,Aurora,5090.45,Standard,2012,6,,,16.0,5.0,0.0,Class 1 (High Value),Grade C - neutral
345608,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,99973.0,Divorced,Aurora,5090.78,Standard,2012,5,,,14.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
662268,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,99973.0,Divorced,Aurora,5090.78,Standard,2015,12,,,12.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
526747,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,99092.0,Married,Aurora,5093.38,Standard,2015,2,,,7.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
395121,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,84597.0,Divorced,Aurora,5094.52,Standard,2015,10,,,15.0,3.0,0.0,Class 1 (High Value),Grade C - neutral
331698,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,210090.0,Divorced,Aurora,5096.67,Standard,2015,11,,,19.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
336539,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,210090.0,Divorced,Aurora,5096.67,Standard,2017,3,,,16.0,26.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
586542,Canada,Quebec,Montreal,H2T 9K8,Male,Doctor,210090.0,Divorced,Aurora,5096.67,Standard,2016,3,,,21.0,22.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
792383,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,210090.0,Divorced,Aurora,5096.67,Standard,2016,1,,,27.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
274264,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,52352.0,Married,Aurora,5096.7,Standard,2013,12,,,17.0,10.0,0.0,Class 2 (Low Value),Grade C - neutral
117408,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,73455.0,Married,Aurora,5099.51,Standard,2016,1,,,17.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
498644,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,86750.0,Married,Aurora,5103.3,Standard,2014,3,,,16.0,17.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
231273,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,60776.0,Divorced,Aurora,5103.36,Standard,2015,1,,,18.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
329587,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,53939.0,Married,Aurora,5106.11,Standard,2012,9,,,17.0,18.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
206992,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,57975.0,Married,Aurora,5107.16,Standard,2016,6,,,14.0,20.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
469684,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,57975.0,Married,Aurora,5107.16,Standard,2015,12,,,12.0,9.0,0.0,Class 2 (Low Value),Grade C - neutral
763520,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,57975.0,Married,Aurora,5107.16,Standard,2017,3,,,13.0,10.0,0.0,Class 2 (Low Value),Grade C - neutral
823112,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,57975.0,Married,Aurora,5107.16,Standard,2015,3,,,23.0,22.0,0.0,Class 2 (Low Value),Grade C - neutral
768012,Canada,British Columbia,Victoria,V10 6T5,Male,Doctor,259461.0,Married,Aurora,5108.04,Standard,2013,7,,,20.0,19.0,0.0,Class 1 (High Value),Grade C - neutral
399418,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,47476.0,Divorced,Aurora,5109.5,Standard,2014,9,,,17.0,16.0,0.0,Class 2 (Low Value),Grade C - neutral
734035,Canada,Ontario,Kingston,M9K 2P4,Female,Doctor,206024.0,Married,Aurora,5110.76,Standard,2013,12,,,19.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
894340,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,College,73455.0,Single,Aurora,5111.36,Standard,2013,4,,,18.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
192096,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,64647.0,Divorced,Aurora,5112.31,Standard,2018,10,,,0.0,3.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
400702,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,101736.0,Single,Aurora,5116.73,Standard,2017,3,,,20.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
